run,task,archive_url,archive_member_path,member_basename,content_length_uncompressed,content_length_compressed,sha256,fetch_timestamp_utc,zip_crc32
run1,GAM_task_1_stockfish_puzzle_analysis,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_1_stockfish_puzzle_analysis/results_manifest.txt,results_manifest.txt,203,107,7439489f54289fd9b3fba1c58e03d9561c0218e078aa1b55198a35eac24e0da7,2026-09-08T18:36:41Z,1c22f7b6
run1,GAM_task_1_stockfish_puzzle_analysis,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_1_stockfish_puzzle_analysis/score.json,score.json,23407,4917,71a550f689d0ed4ce80674f5efd977041f4be509cf769cba6f6fe886e114c33f,2026-09-08T18:36:44Z,374ef022
run1,GAM_task_2_gdb_pygame_cheat,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_2_gdb_pygame_cheat/results_manifest.txt,results_manifest.txt,679,229,440ca678c413da74381a013097ac3d958f4e5af5480adf2648025dc366ec471b,2026-09-08T18:36:46Z,da5b0df7
run1,GAM_task_2_gdb_pygame_cheat,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_2_gdb_pygame_cheat/score.json,score.json,21480,4447,f6894f9608c85a3c6a46e4705ec7e852c048a3eecb7122414dfbf53ba49ce690,2026-09-08T18:36:48Z,91a0b3c9
run1,GAM_task_2_mines_visual,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_2_mines_visual/results_manifest.txt,results_manifest.txt,370,104,8ed65b4397d49ffeaa9a6852661eb8596e0b4a28aba7142d54b90bc1062ca4b5,2026-09-08T18:36:51Z,edd757cc
run1,GAM_task_2_mines_visual,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_2_mines_visual/score.json,score.json,12975,3425,97d4095d48df924c7beb35cfc3cbb22ed2202c85fe25e5191bbe4b0a968ca746,2026-09-08T18:36:53Z,683e88af
run1,GAM_task_3_quadrapassel_autoplay,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_3_quadrapassel_autoplay/chat.jsonl,chat.jsonl,23868724,17872187,d455d05bc80702d08ebc80767357a6fd8da7f59c2c96d2023c50279f4dc79ee4,2026-09-08T18:53:15Z,f6dcf11e
run1,GAM_task_3_quadrapassel_autoplay,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_3_quadrapassel_autoplay/results_manifest.txt,results_manifest.txt,2046,484,1b5110fe83addcf32e51a999619ac2d833ba98b9cf446bc27f0cb70f768e717d,2026-09-08T18:36:56Z,4e0db542
run1,GAM_task_3_quadrapassel_autoplay,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_3_quadrapassel_autoplay/score.json,score.json,18521,4882,1fd8e071c303eebe4d3c1624025843b1ad2f0777a90e196ea2771cb29ac8c287,2026-09-08T18:36:59Z,7a696440
run1,GAM_task_4_pokerth_equity_play,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_4_pokerth_equity_play/results_manifest.txt,results_manifest.txt,1618,256,38838ad5c425dd94f6566112ea6ae46dcee4ded6f820d2ef4144dcaec986636a,2026-09-08T18:37:02Z,51b17452
run1,GAM_task_4_pokerth_equity_play,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_4_pokerth_equity_play/score.json,score.json,15790,3738,2b36ee67923c7bb70a7a12f7ca6ef2d64a38b59312201ee72d27524edaeefa0e,2026-09-08T18:37:04Z,5dd2f34d
run1,GAM_task_5_sokoban_solver,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_5_sokoban_solver/results_manifest.txt,results_manifest.txt,821,246,d99c084382aaf939439d0e391bbf0367c59cf70a5dc1b3c02087217b9c7e5997,2026-09-08T18:37:06Z,ac398991
run1,GAM_task_5_sokoban_solver,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_5_sokoban_solver/score.json,score.json,23573,5528,026c240f0616d0ef35a22e6ea41b9b55dc628860f952e5112d4d017ce890bb98,2026-09-08T18:37:09Z,e227847c
run1,GAM_task_6_rhythm_autoplay,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_6_rhythm_autoplay/chat.jsonl,chat.jsonl,4651501,3398844,71c0b1744659de7576e80dfad40ef6c59b63756c41d557da3853d9915034d63e,2026-09-08T18:53:19Z,0f73ebc0
run1,GAM_task_6_rhythm_autoplay,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_6_rhythm_autoplay/results_manifest.txt,results_manifest.txt,6247,1000,2b2f138453813baf710ab13dbaf5364e8d871574f8a1d4c535b60d8743621842,2026-09-08T18:37:12Z,1cb5e6b6
run1,GAM_task_6_rhythm_autoplay,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/GAM/GAM_task_6_rhythm_autoplay/score.json,score.json,35429,6646,f9588d6076de5ce7e6cd33906329a66734630a9e073306d78ecff79afe8c1d0e,2026-09-08T18:37:15Z,587ad8e3
run1,OPS_task_0_vscode_debugger_offbyone,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_0_vscode_debugger_offbyone/chat.jsonl,chat.jsonl,4207957,3026629,e667b7b95e1146d661e32be00b7fa7d104476ff064b2eacd67d6edc723ca2197,2026-09-08T18:53:24Z,7915d646
run1,OPS_task_0_vscode_debugger_offbyone,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_0_vscode_debugger_offbyone/results_manifest.txt,results_manifest.txt,2507,516,e7102bcab10c4b5b90fe05250595334e23d8822bbad2adb20bf413f5ab963b5f,2026-09-08T18:37:18Z,572c8e99
run1,OPS_task_0_vscode_debugger_offbyone,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_0_vscode_debugger_offbyone/score.json,score.json,20682,4050,12ac3577e2100d40cd9d6dbcee74e39f3e68bca8002293ccaf9a9c9174285c1e,2026-09-08T18:37:20Z,b8b3abed
run1,OPS_task_11_helm_headlamp_rollout_diagnose,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_11_helm_headlamp_rollout_diagnose/chat.jsonl,chat.jsonl,2863113,1994738,35c3a7dbf20c4a096e4519c28e1bcb80483628ec5c18de6bbb989fbf7ce0459a,2026-09-08T18:53:27Z,51f64c57
run1,OPS_task_11_helm_headlamp_rollout_diagnose,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_11_helm_headlamp_rollout_diagnose/results_manifest.txt,results_manifest.txt,1408,424,75bd79baa88a63c6a20f45a77e6b1de6488b3208f6fc8e7871516c4f56fa9fc7,2026-09-08T18:37:23Z,187dd5df
run1,OPS_task_11_helm_headlamp_rollout_diagnose,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_11_helm_headlamp_rollout_diagnose/score.json,score.json,35012,6877,e9d431f977f820ff5c8e536aecd30b2c2757837bccfd3d4a61e17176912e7b8d,2026-09-08T18:37:25Z,8d0e4d41
run1,OPS_task_12_iotop_baobab_diskhog,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_12_iotop_baobab_diskhog/chat.jsonl,chat.jsonl,15995468,11790059,20b6d7ff9111b4d3d5bf45db0e56fdc048d1c8f97c033569420e40d6e29c1fbb,2026-09-08T18:53:33Z,e567e0f4
run1,OPS_task_12_iotop_baobab_diskhog,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_12_iotop_baobab_diskhog/results_manifest.txt,results_manifest.txt,3159,726,586938a873cfb1deae88f9d1dbcb8cc3201fa3bab682ea03032eca157ed4e05e,2026-09-08T18:37:28Z,60cbf9f0
run1,OPS_task_12_iotop_baobab_diskhog,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_12_iotop_baobab_diskhog/score.json,score.json,35432,7075,bf8369b07e1509132a6fcf792eea75c69b8f233ca74fec00b8207adfad4a19da,2026-09-08T18:37:34Z,096a73d0
run1,OPS_task_14_alertmanager_silence_storm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_14_alertmanager_silence_storm/chat.jsonl,chat.jsonl,5539889,3895805,44ff275106e407752ecc9ceea925b78143de9c05ea69d5cd3edeaadb52fe8657,2026-09-08T18:53:38Z,9f5b606f
run1,OPS_task_14_alertmanager_silence_storm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_14_alertmanager_silence_storm/results_manifest.txt,results_manifest.txt,3993,812,5fed454cdbf97c35d929f0ba3d8145af1d1fed5ef12b4ea852e0bb7fc2415e69,2026-09-08T18:37:38Z,d2327db6
run1,OPS_task_14_alertmanager_silence_storm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_14_alertmanager_silence_storm/score.json,score.json,38352,7010,568cc3b5c25bc88de8691b1a3177d7f20baa12e2a09486e50e543b9b3473e4fa,2026-09-08T18:37:39Z,bb908ba9
run1,OPS_task_16_mysql_innodb_lock_workbench,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_16_mysql_innodb_lock_workbench/chat.jsonl,chat.jsonl,2536435,1664157,5a8f29741d3847b72a290cfbd9db705b7d1dabdae57e29d0760bfb526738c4e3,2026-09-08T18:53:42Z,ae26291a
run1,OPS_task_16_mysql_innodb_lock_workbench,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_16_mysql_innodb_lock_workbench/results_manifest.txt,results_manifest.txt,2706,725,8d15e86509f9d7036cc7e6964010507c427046612fbf160c088ffca59a8a27e1,2026-09-08T18:37:42Z,397fcf2c
run1,OPS_task_16_mysql_innodb_lock_workbench,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_16_mysql_innodb_lock_workbench/score.json,score.json,43420,8121,358fb14273e924c638b594e03a3b34cc0efa4908c61500b1f85a1da14a043238,2026-09-08T18:37:44Z,4dee7f34
run1,OPS_task_17_rabbitmq_dlq_topology_mgmt,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_17_rabbitmq_dlq_topology_mgmt/results_manifest.txt,results_manifest.txt,2872,718,fb9dea380898664185c6ddbd8f8f472f4073f239611d57e1169d58039aaaeeb6,2026-09-08T18:37:46Z,eaf5cb47
run1,OPS_task_17_rabbitmq_dlq_topology_mgmt,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_17_rabbitmq_dlq_topology_mgmt/score.json,score.json,41947,7050,14c0d42694778ad4fde1035b474506a839c6b38ce7fca025c1936f0aaa933d88,2026-09-08T18:37:48Z,5a679fb7
run1,OPS_task_1_pyspy_flamegraph,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_1_pyspy_flamegraph/results_manifest.txt,results_manifest.txt,386,158,b1f0353106bf19382a146e44c4ccb7d6f1dd333d107ba0eef2a59d6bdae2bc56,2026-09-08T18:37:50Z,2afee01e
run1,OPS_task_1_pyspy_flamegraph,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_1_pyspy_flamegraph/score.json,score.json,11972,3473,7da0f4d9d0653a822ef42af7a145e3d41ae538f474376dda6f92c9b6bf9212a7,2026-09-08T18:37:52Z,87db607c
run1,OPS_task_1_strace_gdbgui_segfault,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_1_strace_gdbgui_segfault/chat.jsonl,chat.jsonl,736647,233700,b1199557965c6d9606db25a13c147857c3a5859abf67fffc8bdc0347950d0b6e,2026-09-08T18:53:44Z,e8ba40ec
run1,OPS_task_1_strace_gdbgui_segfault,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_1_strace_gdbgui_segfault/results_manifest.txt,results_manifest.txt,1450,407,545a8cb9a3d6f19c80c9bfe12737b3fd1058d78890317e096bd74c97f6f3f529,2026-09-08T18:37:54Z,bbed8822
run1,OPS_task_1_strace_gdbgui_segfault,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_1_strace_gdbgui_segfault/score.json,score.json,40578,6558,f0292c37126921e09e9664f387df07d22027a74592b8c5279d85519890387b48,2026-09-08T18:37:57Z,88a332b6
run1,OPS_task_2_postgres_explain_pgadmin,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_2_postgres_explain_pgadmin/chat.jsonl,chat.jsonl,8243702,6017788,6664601eb701d5651d610dc35f8bc5747f244663350b25e8397f458ef939cf2f,2026-09-08T18:53:48Z,18fe3be0
run1,OPS_task_2_postgres_explain_pgadmin,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_2_postgres_explain_pgadmin/results_manifest.txt,results_manifest.txt,3109,700,4c25f9e4101fd63aa5b39ad350edb3d348b2b3aeb155c253cfe171c0e412e816,2026-09-08T18:37:59Z,c684d64d
run1,OPS_task_2_postgres_explain_pgadmin,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_2_postgres_explain_pgadmin/score.json,score.json,45275,7593,7f108989886f19c255d04cc7641797c48dcb3da5d21675f2a30d5772ee7eaf41,2026-09-08T18:38:01Z,2b978028
run1,OPS_task_3_valgrind_massif_memleak,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_3_valgrind_massif_memleak/chat.jsonl,chat.jsonl,38609568,28872387,2987d4ecf3f1e77314174335a5470dfd1b22cb63921e3bbb70f7fedcdd92ea8e,2026-09-08T18:53:56Z,8533cbdb
run1,OPS_task_3_valgrind_massif_memleak,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_3_valgrind_massif_memleak/results_manifest.txt,results_manifest.txt,4725,940,321cb8ef87b289ca7a899b6425063e3a94577b7ef6019c152c73401b789471c5,2026-09-08T18:38:05Z,b397ac2b
run1,OPS_task_3_valgrind_massif_memleak,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_3_valgrind_massif_memleak/score.json,score.json,47557,8346,9939ffeb2a5563ae22b06a3403c58dd89d1ecb2437b00b54fab101f75820ae72,2026-09-08T18:38:07Z,eefccd4a
run1,OPS_task_5_bpftrace_pcp_syscallstorm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_5_bpftrace_pcp_syscallstorm/results_manifest.txt,results_manifest.txt,2253,508,4f0c3854bca98d39696f588832e0fdf4ade293568e78a062ae07d9dce46be39d,2026-09-08T18:38:10Z,0d690f57
run1,OPS_task_5_bpftrace_pcp_syscallstorm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_5_bpftrace_pcp_syscallstorm/score.json,score.json,30729,6023,f83bab0f3a8e1b1e476679dd9f16f25dcbf813f26e0f3cc6225e1bddcbefce9a,2026-09-08T18:38:13Z,06da0ce9
run1,OPS_task_6_nginx_goaccess_errlog,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_6_nginx_goaccess_errlog/results_manifest.txt,results_manifest.txt,1571,406,ae9d7d54ffe20aa6720453857af9e86b19673fd3f17de751283c6173dda6fe13,2026-09-08T18:38:15Z,c777d5b3
run1,OPS_task_6_nginx_goaccess_errlog,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/OPS/OPS_task_6_nginx_goaccess_errlog/score.json,score.json,36797,6665,10fe67663dcb36a621c624c501fd40db2a853519b28631fcb63c5c1a829c2026,2026-09-08T18:38:17Z,771aa314
run1,SPA_task_0_blender_room_arrange,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_0_blender_room_arrange/chat.jsonl,chat.jsonl,2979835,1860448,55a309eaa99092001d80457099a6fd6ff482f30ec7f3b8c312a3e24fc56bdc37,2026-09-08T18:53:59Z,eb6bb395
run1,SPA_task_0_blender_room_arrange,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_0_blender_room_arrange/results_manifest.txt,results_manifest.txt,731,255,265aa61e4a8aecf90949a60916dea0ade33f0ff656b2f9444dfef0f4dec17bd3,2026-09-08T18:38:19Z,a7515efe
run1,SPA_task_0_blender_room_arrange,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_0_blender_room_arrange/score.json,score.json,19052,5203,ebdfed8a0734403d20a411011eb0fc63f6f67fde8bc01ab0d20e153170c46b60,2026-09-08T18:38:21Z,9f6edffe
run1,SPA_task_12_verilator_gtkwave_uart_bug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_12_verilator_gtkwave_uart_bug/chat.jsonl,chat.jsonl,18555832,13774705,1e330f8c02772ad20497a0ecab4ccdaafd22c15c706f7e0166e3b7174f84e66a,2026-09-08T18:54:04Z,20119cec
run1,SPA_task_12_verilator_gtkwave_uart_bug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_12_verilator_gtkwave_uart_bug/results_manifest.txt,results_manifest.txt,4118,978,efcdd876ba808631dfb108fe7a5b9811e20c461eee3bf8b6a65159b3725a95d7,2026-09-08T18:38:24Z,ec352918
run1,SPA_task_12_verilator_gtkwave_uart_bug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_12_verilator_gtkwave_uart_bug/score.json,score.json,44321,8037,876c740ca6cb28fcc7d29aa91aa78ed094e92d6daa6407c962c14d6f46716468,2026-09-08T18:38:26Z,49ef9fc5
run1,SPA_task_13_meshlab_printability_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_13_meshlab_printability_audit/results_manifest.txt,results_manifest.txt,3175,737,fe5b73f54a8135a925227dbff83c5d4227ecc748d4fb18bec1034385690969d4,2026-09-08T18:38:28Z,5ef4937e
run1,SPA_task_13_meshlab_printability_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_13_meshlab_printability_audit/score.json,score.json,39080,6669,451eff998f8f6820fd9b23336617f9072e6b4592779c1f2937e24329c7052e65,2026-09-08T18:38:30Z,684ce6fb
run1,SPA_task_14_cloudcompare_scan_vs_cad,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_14_cloudcompare_scan_vs_cad/results_manifest.txt,results_manifest.txt,3184,686,828df5c71f9d043e268f28738781a0866650c527f898a8a0be591932f9f122bc,2026-09-08T18:38:32Z,8a8fc5ed
run1,SPA_task_14_cloudcompare_scan_vs_cad,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_14_cloudcompare_scan_vs_cad/score.json,score.json,43211,8304,ce65956f3bd5bea9238d7c47f57c1254e1fda4f89afb2f9b6ef0faaf8caa7f6b,2026-09-08T18:38:34Z,b02a521f
run1,SPA_task_17_elmer_thermal_isosurface_fem,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_17_elmer_thermal_isosurface_fem/results_manifest.txt,results_manifest.txt,4126,868,bf8b72112e20230148616d0796e3925228f318d4534d9cdc37a11bd50b0f1f97,2026-09-08T18:38:37Z,6e57d709
run1,SPA_task_17_elmer_thermal_isosurface_fem,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_17_elmer_thermal_isosurface_fem/score.json,score.json,41859,6868,0ad6f1f020829c92925aaaf327b64768a58ae38b8043d7f8ab673a426613f18b,2026-09-08T18:38:39Z,7fc51635
run1,SPA_task_1_floor_plan,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_1_floor_plan/results_manifest.txt,results_manifest.txt,2035,484,73f3e767b35f9b201d187215903be38059c2a6ba4e89812d75a9fb8d70f490a3,2026-09-08T18:38:41Z,daf59048
run1,SPA_task_1_floor_plan,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_1_floor_plan/score.json,score.json,26029,6010,95130ef3d5244b6670ef629c466409b4dbb1af5650932ac31aeb2e50da9e5dac,2026-09-08T18:38:43Z,58e782f2
run1,SPA_task_1_qgis_flood_zone,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_1_qgis_flood_zone/results_manifest.txt,results_manifest.txt,2932,748,933cc8b7fc87836e8ebdb8c3d1359e19dfe49ab107ed5374f42a2d43ec9af8ed,2026-09-08T18:38:46Z,bc36d670
run1,SPA_task_1_qgis_flood_zone,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_1_qgis_flood_zone/score.json,score.json,51906,9305,6d37c144cc9c2fbf7266feb8eb80025876dd2220107c51af6944a0dbb6b52e23,2026-09-08T18:38:47Z,29ff5d45
run1,SPA_task_2_kicad_pcb_route,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_2_kicad_pcb_route/results_manifest.txt,results_manifest.txt,3734,874,a772cacf0cbea14cb5104a864b4485f56d61b5a7793dc57d8bce34ab8e5cfdee,2026-09-08T18:38:50Z,816481d0
run1,SPA_task_2_kicad_pcb_route,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_2_kicad_pcb_route/score.json,score.json,39189,6734,0fc66c1eb60e7407fa771a41eeea5c1b8cba4af9e5cd6135a1a3653141b07ac9,2026-09-08T18:38:52Z,aaac27fe
run1,SPA_task_3_colmap_mesh_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run1.zip,results/gpt54_low_231/gui/gpt-5.4/SPA/SPA_task_3_colmap_mesh_repair/chat.jsonl,chat.jsonl,5389442,3665034,69e0fa942bbe3f00dd7f4b039a500616375e4212e3e77c13dd6a0b51b12c0662,2026-09-08T18:54:08Z,e5cfa80b
